Class,Angle_11,Angle_12,Angle_13,Angle_14,Angle_23,Angle_24,Angle_25,Angle_26
0,96.98089908,46.86358344,16.85001107,82.4629169,168.1476918,14.31227214,30.74130569,52.39159492
0,97.38267622,46.98568808,16.76361155,82.15189352,168.1639834,14.15331764,31.30767377,51.78293955
0,97.38617998,47.18510324,16.42705187,82.17466301,168.2616997,14.13914301,31.34391877,51.55447079
0,97.28268178,47.19021427,16.22283153,82.29634164,167.9208324,14.18007625,31.75549653,51.35775581
0,97.23140582,47.15641155,16.14582529,82.13215369,167.4233339,14.23823608,31.98303854,51.40866784
0,97.15283033,47.10455321,16.23823787,82.01260585,166.4623368,14.7891491,32.393117,51.35557365
0,97.35022539,47.30609246,16.39592578,82.19231709,166.2910661,14.45133114,32.8534024,51.52679749
0,97.28885627,47.50129874,16.41618366,82.36237781,166.5236903,13.99786354,33.4009643,51.6232641
0,97.23538634,47.78815671,16.40089163,82.55741999,166.6459983,13.6481292,33.44840963,51.75607227
0,97.01074255,47.88907057,16.54317771,82.67633984,166.6234003,13.59243389,33.55413271,51.77551264
0,96.84362467,47.86670543,17.29691483,82.77872447,166.3435673,13.54284335,33.69314232,51.77982881
0,96.94672918,47.82928735,17.63710891,82.82891958,166.5648816,13.15948012,34.1059273,51.77833958
0,97.03120993,47.78095674,17.94426144,82.76316952,167.7049525,12.10561263,34.68934162,51.85935805
0,97.23449383,47.93131842,17.66178579,83.24762447,168.3261272,11.82330011,34.92822189,52.01567453
0,97.20516417,47.93000021,18.61149929,83.97368538,169.0601666,11.52117698,35.14679938,52.54911338
0,95.71591951,48.33839087,19.63754607,84.57345723,171.0219307,8.633740287,35.57985795,55.26594424
0,94.78700913,48.30937455,19.17990095,84.41696803,172.9443666,4.2421261,36.51347693,58.74600908
0,93.80192036,47.26026717,19.41823122,82.88323823,173.9070149,2.260155859,38.58692396,60.96185691
0,92.58351337,46.76519252,19.12301911,81.62475305,178.1157487,2.486593985,42.11464416,65.44987186
0,91.71424572,47.21795268,18.29082844,81.85046797,179.0181928,9.571396892,46.83668431,73.46023284
0,91.8035259,46.95958477,20.67992587,82.15260158,177.763673,15.43434779,49.89121807,79.25601986
0,92.10032945,46.09657294,22.66151482,82.05497002,175.6877384,22.10555419,53.41685682,86.64629186
0,92.24406961,44.53122693,24.12215899,80.47111288,172.722236,26.35700975,56.19621021,90.13118524
0,92.04184096,43.65998545,25.16623285,80.12107012,168.5581756,31.48977597,60.40748718,94.03581343
0,91.62367149,42.02586153,25.66670558,80.39998109,166.0628979,35.94608345,64.73001983,98.79000168
0,90.44599869,40.22611062,25.10400833,79.11468321,162.2138658,41.83813407,68.66575407,103.3798934
0,87.53229856,38.37319329,24.26480096,79.25433516,156.626551,48.72813834,74.21427229,108.8773371
0,84.75885409,35.71175702,26.4244822,79.22606886,152.5940274,53.7120168,76.99601655,112.444738
0,81.76603331,32.29842687,26.71731658,78.89583069,149.2110526,59.19544581,81.10139382,119.1363426
0,75.46397349,25.62137999,23.40573645,76.75188891,145.0742689,67.19859938,85.52256647,128.436113
0,70.5612127,23.82053295,20.26818707,77.05053358,141.4998649,72.92301326,89.87223057,134.7644472
0,67.6922596,22.61313161,17.62608056,77.49319279,138.9690387,78.57757548,91.88897336,142.9572776
0,67.85605545,19.16513154,19.19055306,74.65808502,137.3960493,81.32866446,93.3872908,146.9185188
0,64.58318176,15.81490416,21.16148554,72.70302083,135.2659667,83.64783155,96.01945466,149.8535184
0,61.35492192,14.97349732,25.27652329,72.58127973,132.2625382,86.45176735,102.1217427,155.3147894
0,58.42752208,14.26943016,25.45676842,73.17413795,130.1450793,88.68702902,107.8311509,159.4847418
0,58.23142051,12.90326311,23.19004118,73.25184962,128.5273764,90.17432044,111.6162458,162.3910849
0,58.07587286,12.96258378,22.45211777,74.75625207,127.2584831,91.93553791,115.0707567,167.2721386
0,55.34105313,12.26776148,22.76442072,74.18009757,123.5427387,93.93786631,122.1326906,170.4490637
0,52.56052648,12.10838044,24.71097264,75.90401505,120.1164369,96.15397847,127.9241699,173.4133132
0,51.58409212,12.02949654,25.71274655,76.00694853,117.7217406,97.02763422,132.1378236,175.2551419
0,48.19294704,11.31712837,22.4430964,77.130277,112.9905866,97.46397972,142.2187671,176.7937273
0,48.11924408,10.38848181,21.99665446,76.87593665,110.0078045,97.61442921,147.9972592,177.7647289
0,49.84594618,9.302790688,25.50092397,76.72809622,108.0484822,98.41480082,152.063509,179.9494581
0,50.77840117,7.912609491,27.16781017,76.09112163,106.1549166,98.34840839,155.9337369,178.5856305
0,51.60932003,6.770257701,28.54757426,75.84612549,105.1610129,100.4502504,157.2143752,175.722922
0,52.12978957,5.756060546,30.12059992,75.65497333,102.9175982,101.2460606,161.0136169,175.9425772
0,50.87044169,3.76887771,31.45102264,74.95250696,101.6892632,101.6307668,163.4552822,176.0264137
0,48.74921647,2.487754705,33.95692035,74.39745516,100.8789472,101.6238499,165.3369676,176.4550283
0,48.31107381,0.075304708,35.11883875,73.81740787,99.5879376,101.5910135,168.5303177,176.8874429
0,46.81784347,0.770489516,34.21076506,73.27949697,99.65008921,101.4016273,168.4121809,177.2172141
0,45.8212701,1.505710416,34.39220657,72.83611521,98.20028538,101.822496,170.2775913,177.4806371
0,45.83645492,2.152365057,34.43662752,73.14129131,96.96903103,101.4246102,172.6296338,177.8331237
0,45.49594898,2.788188368,34.57006296,73.04709195,95.63370403,101.2445879,175.4278936,178.0477528
0,43.17532314,4.061017479,35.99675581,72.70846101,94.71252765,101.88969,174.9359291,177.990723
0,42.17065298,3.967113893,36.33252315,73.88122248,94.38538471,102.1255908,175.4694058,177.7776676
0,42.4350643,3.507100875,31.87605423,75.20894345,94.03920576,102.3843293,176.4519679,177.3595575
0,43.24055532,5.391143951,21.56704353,72.59611759,94.74382958,104.2937255,174.0007091,176.0096219
0,44.04183708,5.605440977,21.65533811,72.1853947,95.79201373,100.7966661,174.5072821,179.966177
0,44.40831309,6.272683696,22.64155648,71.14486382,95.39319685,100.0325102,175.4085127,178.884548
0,44.86338879,6.976234231,24.81418049,70.11371552,95.32713901,99.99732032,175.393548,178.8247182
0,45.31354854,7.545437743,26.81393281,69.54125588,95.22536903,100.3134641,175.1241471,179.1185762
0,45.7421068,7.731279232,27.1094963,69.30615369,95.31563088,100.3363761,174.9281957,179.3172358
0,46.79650141,7.667269566,27.20955478,69.52808822,95.79916754,99.74267336,174.8421265,179.0322983
0,47.93428467,7.016224876,27.00035281,70.21800036,96.30365052,99.14314397,174.4749089,178.7127624
0,49.5617233,6.413724067,26.65425779,70.60679285,97.07284999,98.09966592,174.2806685,178.162287
0,51.84576087,5.452675296,26.2869469,71.4259027,98.28292567,96.71323692,174.0068596,177.6190807
0,54.55878607,3.658547745,25.49907929,72.62187269,99.41577866,95.8416297,173.1555639,177.0669841
0,56.81828175,1.244534812,24.80073005,73.96025648,101.1847853,94.99290511,171.6348438,176.434163
0,57.54095895,1.788833975,24.19490336,75.55607312,101.9949039,94.52496698,170.4890832,176.2939577
0,59.37533122,4.109752498,23.20449239,76.90340591,102.7947003,94.59472496,169.2798204,176.070208
0,61.22087588,7.781013723,22.79977854,79.11841785,104.0517399,94.29441074,167.4075329,175.5780689
0,62.06263962,9.647857461,23.1568281,79.92459196,105.369158,94.5859261,164.9693671,176.2033241
0,62.55273769,13.35446494,22.99001975,81.2195401,106.6445243,94.9359783,162.1141693,176.7108175
0,65.39932504,14.29092583,23.05826802,79.70825568,110.6464603,94.7665548,156.0260532,177.0271795
0,66.93618805,15.09683743,24.14054437,77.66486724,112.8477521,94.146938,152.3603435,176.6906908
0,67.58638476,15.5062441,26.14176307,76.83067426,118.887303,94.71324579,138.3664736,176.2382429
0,69.5286319,18.28379208,26.81574852,77.47288233,122.3312063,92.29814355,132.9212008,173.4014453
0,72.0361908,20.03511494,30.52482236,77.06275355,127.2711103,91.21111864,123.7998799,172.5982048
0,73.40524221,21.28335361,29.83689229,76.59635894,129.295134,90.77268685,119.3215376,171.2434388
0,72.8856817,22.64457173,31.51304455,76.99859676,130.9464546,91.73414157,114.0504584,170.8647379
0,73.56580773,22.98342083,32.7758345,76.54987491,132.3711792,92.03960623,110.2798332,169.2186405
0,75.38325996,22.8170392,32.84874268,75.70901008,133.8077064,89.32126033,107.1186754,164.5331463
0,77.49861674,23.23018514,31.39136809,75.93259516,135.7726369,85.82188177,103.346395,158.2712826
0,78.79619984,24.15320271,29.49953148,76.34003099,139.2805156,82.94126159,97.28294708,155.0802202
0,80.24222012,26.19625024,29.04271219,77.54510376,143.0930883,79.32499478,91.79485028,151.5243701
0,81.64607323,27.99043725,29.45714505,77.59332396,144.9816045,76.23748582,89.91446053,148.396237
0,83.64150775,29.41198877,29.98428053,77.59983136,147.9685702,72.28071137,86.08756608,143.4386835
0,84.91212397,31.39830369,29.92409905,78.63583832,149.454044,68.99221787,84.86154207,140.1397534
0,86.51224443,32.76923734,31.54574138,78.83802494,152.070891,63.99431659,82.04697191,133.9077242
0,87.93218567,33.54487192,31.58739685,78.6181803,153.787296,59.76736145,79.61055976,126.7756933
0,89.43772633,34.66856691,32.38602044,78.14868733,157.5067365,52.26571708,74.67224712,115.970965
0,90.27146331,35.61438079,31.659854,78.5771917,157.4874781,47.78538102,73.51074547,108.9475366
0,92.38363034,36.48537488,31.98742637,78.15525866,160.3625477,43.17176293,69.92768591,103.8578592
0,94.72216359,38.21139138,31.29362635,79.23600995,163.1348324,38.7186997,67.0611703,99.75028016
0,95.4232298,39.32517179,31.6570446,79.00555758,166.6117855,33.69741601,63.29646319,97.95106295
0,95.74437794,40.18631751,31.25655356,78.92705399,168.8531485,28.53583742,61.00751585,94.07994335
0,96.68838364,41.29574775,30.2952456,78.63494404,170.9965203,25.67413484,58.0773765,92.53947411
0,96.80264837,41.92426926,29.91021226,79.09883822,173.4692096,22.57262858,55.53182564,90.01029498
0,97.3763467,42.47026244,29.69000489,80.06547965,175.1567079,19.7921229,53.81838634,87.09047265
0,96.76776784,42.40680926,28.35050616,80.53589815,176.8222148,17.13074179,52.09314825,83.66367198
0,97.94839899,42.55273733,27.87678194,80.80873607,177.7076457,14.31970094,50.76665684,79.99414125
0,97.68294016,42.02697642,26.37412396,80.25030473,178.5637434,10.94727516,49.42937118,75.87590882
0,97.63505806,42.25951661,24.21841381,80.02637569,179.4339998,8.654439937,48.3051616,73.4945307
0,98.44553293,42.3678577,23.76011777,79.82808889,179.0418968,3.831127465,46.45915891,68.12866534
0,98.02335907,42.36295412,23.06475041,80.18088305,178.6585913,0.354691095,44.49703073,63.47972257
0,97.06742495,42.69329314,21.97850067,79.75382674,176.7466651,2.490277464,43.32762594,61.56657252
0,96.64661564,42.36639194,21.95135441,80.07954797,173.8388166,6.597445883,41.19587964,58.13691149
0,97.13124864,42.83426805,20.82436399,79.67828195,174.4739797,6.347954754,40.75790256,57.52134401
0,97.08607496,42.53499427,20.53548521,79.97865468,174.4172151,7.602502486,40.04724302,55.67596268
0,97.11504865,42.16587766,20.73517923,79.76123603,174.1558036,7.538849619,39.12598784,54.90968995
0,97.4027667,41.44334748,19.3469483,78.97730983,174.1210604,7.251101977,38.76798217,54.36395269
0,98.06565831,41.24074762,18.71815415,78.56253856,173.4897533,8.328948279,39.44191464,53.3981619
0,98.02165315,41.53777948,18.43192231,78.91077647,173.5975558,8.250741494,39.05508743,53.05394777
0,98.65462153,42.20538268,18.41956388,79.37181887,172.2464005,10.27504868,38.35299933,51.83709987
0,98.8535487,42.61692588,18.85194909,79.37493801,171.6991442,11.10281449,38.22619755,51.64463275
0,98.99868987,42.53757196,18.44574275,79.62895427,171.4240599,12.0587736,38.30510981,50.84436683
0,99.15535035,42.60263385,18.61288329,79.78749045,172.159731,11.98693105,38.42065305,50.96766778
0,99.09908386,42.57378129,18.60171285,79.71239856,172.6577412,12.36254506,38.33381554,50.59771573
0,99.46530857,42.43849706,19.14992013,79.53870299,171.7135,13.77724787,37.68359458,49.92975235
0,99.76795562,42.50892157,19.6641439,79.6934929,171.3787591,14.27159811,37.46873743,49.76296236
0,99.47276555,42.3026277,19.67298551,79.56375926,170.7335115,14.36326483,37.18557026,50.24999643
0,98.99969269,42.18218604,19.07587966,79.49534855,170.8959248,14.05898506,37.10803635,50.44407505
0,98.70301536,42.24220103,18.45130545,79.44631294,171.0419948,13.78809217,37.30333034,50.63467155
0,98.48687671,42.28582538,18.34801904,79.46859734,171.194064,13.64247858,37.21605412,50.62507371
0,98.39206812,42.37454214,18.17586648,79.51315658,171.211077,13.66218602,37.18161933,50.53433992
0,98.30792865,42.52018835,18.11408248,79.70589863,171.0936074,13.69072718,37.15143333,50.39785052
0,98.24343832,42.77146567,18.23146333,80.1116468,170.9919675,13.69340951,37.20994541,50.36606563
0,98.08783918,42.9455421,18.34861163,80.39417398,170.8135548,13.70766716,36.95115698,50.25477701
0,97.91093273,42.98112036,18.51497254,80.29217145,170.5979254,13.60558876,36.6213328,50.17270888
0,97.85269311,43.57490966,18.90331325,80.93171416,170.867942,13.0014651,36.4500977,50.43233227
0,97.3893859,44.87468116,19.54020662,81.82849451,171.6034903,11.33013331,36.94205735,51.89730963
0,97.0223957,45.17264673,20.91835154,81.60846109,172.5371706,9.926139634,37.87896991,52.85385362
0,96.56510326,45.82206945,21.54690744,82.49464621,172.8528383,8.579527644,38.55461857,52.6274278
0,95.90686925,46.51287467,21.45138238,83.76448484,173.9117897,5.914470073,39.61382901,54.71659049
0,96.01383258,46.81241216,23.16538134,83.78400081,176.4764038,2.21650373,41.55650974,57.34579973
0,97.10948625,47.44094358,24.19915911,82.91786247,178.0055093,1.01774956,43.85634689,60.94210096
0,98.56401346,48.34015271,25.00164594,82.84855851,178.1234267,7.078755515,47.62720179,66.89206277
0,99.02858058,48.31005952,26.13938415,82.27189195,177.7130445,11.04105535,50.38014773,72.35302305
0,99.72505433,49.47752337,27.51313003,83.39920766,176.1241828,14.87269476,53.40693654,77.05861875
0,99.46074893,50.07597747,27.78394649,85.37376091,174.5789171,20.03612614,55.98170992,84.26194255
0,98.04401957,50.38809994,28.31918093,86.3030797,169.3062151,27.79562576,60.10432979,91.88503227
0,98.136742,48.87833785,29.00843819,87.81890576,165.447545,35.33838778,64.1228409,97.82246659
0,96.93300917,47.85448101,29.67439972,89.05858947,163.1422791,39.80975222,66.96998708,102.2797653
0,95.22949333,45.90508045,30.06924002,87.85625816,158.9665829,44.98646837,70.95340603,106.4951705
0,93.76254279,44.51121515,30.41793983,87.76187056,157.0038018,47.97863663,74.02164902,109.7281479
0,91.78692918,43.28351329,30.03404423,89.04995014,153.5237321,52.3961443,76.93428959,113.4250965
0,90.07475097,41.71564602,29.37345244,89.52756432,150.6133394,57.11877896,79.05558633,117.8552844
0,87.64064768,41.80594754,29.03441844,93.03364632,147.9147116,60.60756327,81.76961008,121.1884245
0,85.51924097,39.10267269,27.99474189,91.62284146,144.3296261,67.14723833,85.06589817,129.6572366
0,85.17747506,36.63589274,28.89212175,86.90175549,142.2042064,74.98996658,86.38236675,141.3942229
0,81.78791551,35.32653256,28.87014515,85.46590922,139.4574622,81.20062989,88.66791529,148.6774317
0,78.83613806,34.42446384,28.71692601,85.97251054,137.9369012,84.18274219,92.2537421,153.7072479
0,76.35157937,31.93174077,29.42132737,82.21494144,136.2069521,88.45121785,96.08205893,160.0929099
0,74.22934826,31.18601581,30.44003175,81.15814024,134.6243439,91.60823182,99.33930941,164.0306866
0,74.63271807,31.82070699,30.72013902,83.68303908,135.7150368,90.94704733,100.2327932,164.4333596
0,72.93205634,31.52325453,34.90010336,83.24770718,131.7114234,92.22687385,109.522564,167.6169422
0,72.73516465,32.45131558,36.03764977,86.2970237,131.3789709,94.45640965,111.9166689,172.3356363
0,72.50534488,31.52028417,35.78444891,85.77163356,128.7955072,94.91699634,116.3024909,174.8085273
0,71.60694784,31.38639901,36.35494155,87.4378455,125.4058591,97.13940957,123.0837655,176.9260177
0,69.73954821,29.49416065,35.70717736,86.54411083,120.1210259,98.60579225,133.5989266,178.7140352
0,66.09594637,27.49015953,32.88650736,87.47747394,114.5193218,99.26501047,145.5327324,178.3641309
0,61.77607129,26.91991695,35.38369824,92.43595727,111.4612082,98.80181281,151.6687902,177.8638677
0,61.02712721,19.19130048,35.37931324,86.86576699,108.1034777,98.84298305,159.9200459,176.3173821
0,60.353084,18.22031697,35.6082935,88.77700709,106.4247042,99.38298905,161.8126896,174.5521114
0,60.03878652,13.9221625,36.33511851,85.11638287,105.7101724,98.91265651,162.7587009,174.7892157
0,59.34848066,11.58186469,34.48351772,81.80536434,104.2664081,99.64703036,163.7781543,175.2239376
0,57.58311695,9.329977244,32.59259019,80.25556999,102.2220342,100.2331437,165.4439894,175.7150321
0,55.91357416,7.835511388,32.06587301,80.17541481,101.5745499,100.8862064,166.0028554,175.3427974
0,54.53215144,8.427264095,30.10334802,81.6583656,99.77596133,101.8290547,168.7872937,173.9266034
0,53.07185549,7.168798926,28.78040642,81.15119897,98.08486798,102.5813861,170.8385525,173.3478692
0,52.25470846,3.185136278,29.29103103,78.30372491,96.08942579,102.5814608,174.1798592,173.7628308
0,51.22882155,2.497832222,29.72845558,78.1887961,95.17371437,102.6301229,175.8750037,174.0369698
0,50.18498193,0.910933993,30.21546134,77.15756084,94.4341386,102.5534343,177.3083285,174.2059832
0,49.05681307,0.500613809,29.79662689,76.67973886,94.41534819,102.2763789,177.7449091,174.2802365
0,47.35836028,0.287226778,30.15618366,76.13908521,94.3461839,102.4184242,177.8982219,174.1198304
0,47.06213576,0.88999571,30.03702819,75.97563093,94.56136765,102.2501209,177.7725094,174.204761
0,51.4755653,1.41934298,21.78105791,78.87619656,97.53285874,99.60178588,175.1128873,177.3631225
0,52.08470278,1.019606348,22.91787333,78.06150917,97.68642533,99.17831725,175.5066603,177.5103108
0,53.02207484,1.902009528,24.16214806,78.64772001,98.39834135,98.14792946,175.4285655,178.0742934
0,53.76148791,2.36904207,24.40699422,78.61693913,98.33427014,97.89856491,175.3709382,178.3074931
0,54.63671054,3.029495474,24.67748759,78.98153456,98.29425489,97.94013421,175.2186396,178.5575557
0,55.69039892,5.128635738,25.73499154,80.32722391,98.58515634,97.87063395,174.8412721,178.8305782
0,57.96864136,6.472831655,27.41223088,80.8563879,101.1780671,97.494092,171.218656,179.1482702
0,59.69367532,8.527266686,28.43281425,81.63080469,102.5424922,97.10541567,169.627094,179.582144
0,62.65098659,9.340305102,29.84253179,81.28364066,104.4816424,96.70460435,167.4221008,179.8697107
0,65.09827718,11.42744311,30.92491003,81.60533543,106.7548592,95.66243212,164.9387882,179.4432993
0,66.44755604,13.66601269,32.05282497,80.26730362,108.3782246,94.9322579,162.3855748,179.0009959
0,67.75618386,14.5866412,31.53678182,78.51130486,109.0163884,94.73250822,160.4046036,178.5764517
0,69.73960892,17.13144165,30.26085496,77.96805003,111.505016,94.44683746,155.0655642,178.3937722
0,71.586147,20.76953426,30.88484942,79.72387715,114.1827506,94.52796461,151.4461961,179.126203
0,73.23914201,26.79573417,31.24364336,83.62379765,117.4941196,94.55695015,145.0481556,178.9289635
0,75.35796714,32.07705909,31.06237541,86.20977706,123.1117191,92.38653796,134.4660602,176.7059197
0,76.80025108,34.51138116,30.45370857,86.28299852,124.6277899,91.74802178,130.1568695,174.9568573
0,79.62823544,34.21033287,29.24778256,84.3275179,125.6937501,90.79924826,126.1680973,173.4836991
0,82.22497896,31.52094979,33.2377691,80.02591259,130.0923549,90.77870577,116.244118,172.652443
0,82.82353466,30.0231808,34.07243607,77.45109167,131.9808839,89.25756224,113.9892111,170.1868304
0,85.59398859,30.40891018,33.90123891,76.62193513,132.3756096,87.11509121,111.5980584,164.6574561
0,87.04406525,31.32985637,33.95492653,77.6157215,135.1002639,83.53246392,105.5631394,157.9042591
0,88.5065453,32.68292683,33.30539941,77.28100063,138.948248,78.39104227,101.5165358,151.7670309
0,90.63252492,36.74135804,32.52172247,78.31464844,142.9068048,73.08989217,96.53543267,146.5679968
0,92.29335697,40.61770484,31.42545782,81.40153389,146.6246466,69.04287185,91.44273073,141.2932074
0,93.88676731,42.91773814,33.21662306,82.68604946,149.679151,65.44874831,88.46313195,137.1029106
0,95.14079466,44.40395788,35.18594374,83.2401401,151.8351026,62.64657381,85.24137952,133.2942355
0,96.71661425,45.63251272,35.49772652,84.01414777,154.3105779,57.83099865,81.92824858,126.1585942
0,97.77469999,47.28798334,35.92273922,86.36509264,158.2882698,50.46724804,76.86056515,115.9961062
0,100.5865835,47.5931789,36.04832861,85.27932584,160.7482271,45.03509825,72.97794161,108.6024727
0,101.6806774,49.83999943,35.90845749,86.33125242,161.8553763,43.06083715,71.20953324,107.5766669
0,102.3233331,52.04235147,35.05414017,88.30518973,165.360275,37.72885176,67.40394614,104.8220533
0,102.9198861,52.05805944,34.25472102,86.9382848,166.1252197,34.86411942,65.31720318,101.128959
0,102.816269,52.83224453,33.39501998,87.5584078,168.2510289,31.95022524,63.03860428,98.97924942
0,103.0466609,52.72783274,33.15966891,86.35600711,170.0296049,28.91984443,61.44435289,95.97386115
0,103.2068527,52.88794343,33.18414298,86.63980535,172.1280444,25.77197993,58.68728995,93.22975814
0,102.7158452,52.87121754,32.23244139,86.61936646,174.8815345,22.31546181,56.2521526,90.52503115
0,102.1244757,51.21912195,30.44163169,86.06050805,175.7792812,22.24233656,55.22345625,89.18942601
0,101.8868088,49.44320482,29.24832831,85.57752508,177.3882639,20.19809455,53.18176791,86.28004748
0,102.1052533,47.73983255,28.27787689,83.96200277,178.6053575,17.34222183,52.15644703,82.70038135
0,101.3938407,46.8670994,27.9992914,82.92771026,178.2769081,11.45077942,49.9090509,76.2945947
0,100.5440909,46.64667403,26.86037269,82.58465653,178.5326869,10.05378367,49.33243544,73.49630173
0,100.1748757,46.10883351,26.96876048,82.08096018,178.60248,7.998294414,47.89181538,69.57874811
0,99.96850102,45.74144811,27.4007682,81.81352438,177.1469726,4.940099751,45.83242774,66.44442706
0,99.65694822,46.46853947,27.44524405,82.19628693,175.9304624,2.447457059,44.35947221,64.15592079
0,100.1269278,46.49110252,28.47313412,81.84515257,174.8625745,0.315644765,42.26713755,60.99225826
0,99.77339293,46.76045424,27.31533786,81.70891786,175.9359211,0.346349615,41.71112247,60.85054189
0,99.29092495,46.86801363,27.07605339,82.23775079,174.8837999,1.648954599,40.36704989,59.22885252
0,99.08683635,46.90489167,25.12215859,82.39840185,175.3284591,0.589227547,40.1937821,59.67693531
0,99.46720888,46.97028977,24.48285722,82.18141917,173.8987173,3.013252546,38.97840651,58.31199612
0,99.81007664,47.02708106,24.50553369,82.43669089,173.9248149,2.913043023,39.04158475,57.92678425
0,99.76893599,47.15134747,23.89914374,82.76767667,173.1077538,3.799177406,38.33186754,57.14767739
0,99.61441168,47.30538222,23.60963732,83.07718879,173.1014742,3.030016964,37.96148513,57.38714481
0,99.68601675,47.29406623,23.59580923,83.0342526,173.05428,3.676241286,37.69685013,56.43079699
0,99.39262248,47.49628576,23.40820637,83.18207405,172.2505611,4.697143789,37.35727649,55.64649903
0,99.62837933,48.16711275,23.40164245,83.94631117,171.054864,5.152436504,37.08347372,56.07342738
0,99.48817816,48.28162323,23.12668799,84.11704514,170.7778656,5.633076212,36.82557815,55.65999187
0,99.27101023,48.14988056,23.04450757,84.2490335,170.3122588,6.982966314,36.37329435,54.44525048
0,99.30663783,47.93951098,23.18921678,84.33799702,169.5295973,9.363929244,35.58009117,52.22477153
0,99.35917108,47.63121965,23.26701775,84.06473526,168.8292826,11.83284926,34.66077581,50.20467913
0,99.58890619,47.77387787,22.5643995,83.95497249,168.9482028,12.35053654,34.27184356,49.30963535
0,99.62549584,48.1218628,22.18332666,83.89418546,168.7413873,12.45914272,33.93690339,48.2073924
0,100.0985574,48.57366859,22.19054991,83.95201234,168.931638,12.82639808,32.16750679,48.0577489
0,99.97956428,48.82317587,22.01672426,83.92312338,168.9843263,13.08572287,32.31820995,47.73437271
0,100.0330269,48.88799748,22.27975021,83.8614181,168.202417,13.90077774,32.32539172,47.3087531
0,100.5769123,49.38698156,22.86753303,84.30213477,168.2071679,13.86450856,32.70319448,47.19934211
0,101.1942649,50.3678782,23.32129043,84.94864108,167.9735511,13.76620145,33.22275284,47.26212986
0,101.3991193,51.22937418,23.39796779,85.52268983,167.9123905,13.61174179,33.58937759,47.30206683
0,101.4119674,51.56876908,23.86813117,85.89793152,167.919682,13.41044735,33.79472819,47.45520411
0,101.4846396,51.93192899,25.02068239,86.56496093,167.7114348,13.36224883,33.97774928,47.4653739
0,101.5249112,52.44827585,25.30056869,87.19348545,167.6268017,12.98809435,34.78890633,48.15758108
0,101.1990001,52.95796024,25.61810481,88.23486036,168.4717747,11.75040748,36.11615594,49.23170533
0,99.99981679,53.5494422,25.32030646,87.68947244,169.972048,9.519896524,37.75319787,51.18847828
0,99.29729437,53.79854238,27.60281244,86.88982357,172.3907398,5.923076877,39.84365713,53.23178699
0,99.30980312,54.03456455,29.85958964,87.6477243,175.0801402,2.338272508,41.54878386,55.05485085
0,100.1991229,54.24995733,30.18960488,87.68595427,177.3399179,0.458141451,42.67871714,57.91896882
0,102.5031067,55.45792452,30.55285597,87.38260362,179.9873105,5.223496644,47.1875739,64.36003692
0,103.6765729,55.61136287,30.19446483,85.80795702,176.6427505,10.47622857,52.60054487,67.65263474
0,104.7150798,56.03569031,30.85208647,85.58970387,176.2583201,14.7125114,55.9033467,73.4917845
0,105.3070811,55.50784167,32.11840218,83.59181333,174.3608028,18.19904557,57.89043022,74.65314294
0,104.5724758,54.39618592,32.03570933,83.0199593,170.5116487,23.15612457,60.8839887,78.79307934
0,102.6790206,52.57924168,32.55685986,82.55108144,168.8729998,26.71265387,62.90571393,83.23236417
0,100.4021416,50.68396062,32.68647443,83.27504616,165.5598437,31.98141373,66.01124351,89.42901221
0,99.02307525,49.43718533,33.56329638,83.64679543,161.1842343,39.91430845,69.8290839,98.90674227
0,96.04837714,47.03429655,32.62296437,82.34871482,156.6121362,48.00437876,73.69202259,107.3367427
0,92.76576345,45.75795363,31.68821509,84.04071562,152.6724724,55.03121128,76.6982991,115.9767128
0,89.76388807,44.43971325,31.64086588,87.26782669,149.1032624,61.238462,79.43952352,121.3930902
0,88.05917382,42.35652096,31.52251617,87.06949777,146.3075943,67.19676729,82.36621215,128.0038528
0,85.58594228,38.09391562,29.4900093,84.79360767,144.0317187,73.66317766,84.98526971,136.7532973
0,82.84732477,34.33559699,28.86507154,83.85486293,140.6368973,82.57211631,87.95929135,150.0656052
0,79.16141598,31.33205049,28.82589851,81.52578079,138.9510717,86.75782196,90.35770225,156.9352547
0,74.3536251,29.00648913,27.63783285,79.17429233,136.4475418,89.89967791,95.05282024,162.1780997
0,71.84072559,26.0614129,25.04437643,76.99403988,133.7358797,92.57626037,100.7499619,166.4998349
0,68.8920015,25.09420244,24.41384529,75.73479775,132.2825651,93.77036966,104.7890345,168.8783188
0,68.02903758,23.05628913,24.89275051,76.07160912,130.8104508,93.92233898,109.5349357,169.312948
0,65.09629582,18.69741145,24.99930763,72.4169159,129.5390447,94.24627414,114.867515,171.9383776
0,63.20079761,17.79835562,23.18407626,73.2987272,124.4131313,96.42812796,123.994651,175.818694
0,61.13277549,16.30819076,27.07147879,73.99122247,119.2504086,96.88315594,134.6226291,176.3131297
0,57.44846269,17.58796911,27.41853867,79.17642569,115.5370126,97.2373404,142.5444222,177.2033484
0,55.18274179,17.88764227,27.09622591,81.22852737,110.7525015,97.47865867,150.8120394,177.5538551
0,55.440901,11.87374823,27.88445872,79.30402528,107.7556122,97.14718659,157.3261377,178.2144457
0,56.73574228,9.87829286,30.28969869,78.47268806,105.8392399,97.83460511,160.9884667,179.2150727
0,57.02460065,8.61512406,30.84815976,77.91717688,105.0726791,98.44846543,162.2022479,176.9397468
