Angle_11,Angle_12,Angle_13,Angle_14,Angle_23,Angle_24,Angle_25,Angle_26
Nested Sequence 01.mp4,19.116533091539353,13.602309100038179,29.436951385317514,56.778346543989876,94.86303761227951,84.30967076163377,172.48719260153695,165.60525527396186
Nested Sequence 01.mp4,19.320292862738132,13.498875791415989,30.130259644364287,57.33856999472789,94.91251103498536,84.21880648319153,172.36328719397056,165.71670621037055
Nested Sequence 01.mp4,19.416908767209623,13.490041363807592,30.28180611204288,54.06632539699896,94.92560826302898,84.71641379204536,172.15971391443745,165.13700214326593
Nested Sequence 01.mp4,18.24817869119554,12.159060601900107,34.2845340310275,47.713248845602585,95.31648963598283,84.75646527959125,172.14641184199817,164.59310420475165
Nested Sequence 01.mp4,18.119499940557507,13.447848297947065,36.18840836670188,54.821581937742344,95.56517344266754,84.98188000304512,172.06569387408865,164.23688537938608
Nested Sequence 01.mp4,19.18522956229669,16.773110980286667,35.339930052042355,65.78597851359893,96.06752810332382,85.3215590211122,172.0762857243569,164.53129598275504
Nested Sequence 01.mp4,19.50038929241603,17.675024190362393,34.62660821749982,69.38309622148273,95.35117217171491,86.10108301559748,170.50806660803204,165.14773349540084
Nested Sequence 01.mp4,19.533447859279146,18.321932981335426,34.68334610620192,73.13779245262084,94.55154441701326,86.27385887227558,169.17632078241118,166.30883093056994
Nested Sequence 01.mp4,20.351716286455687,18.5851134856441,35.880815580245354,77.45504868178526,93.2536389406671,86.68172589771883,167.39356972283156,166.28876559187125
Nested Sequence 01.mp4,21.101290161698824,18.178602268023926,36.409468821102564,78.8470678203906,91.3836447287941,86.85682318028036,165.4092298540019,167.85583445303033
Nested Sequence 01.mp4,21.972103421232624,17.415953313207655,40.16957415688717,81.51594879568903,90.9780050365534,85.99533671431126,166.18172410365895,169.33836441067677
Nested Sequence 01.mp4,23.575130773663197,16.563297409742102,43.54373295649059,84.45515513129533,91.28614458137562,85.05723759866716,167.03368952449867,170.27461046240808
Nested Sequence 01.mp4,22.950528863248213,13.51511939808401,48.499971224009045,84.04657072427364,92.7528949145503,83.9140083163314,169.44800819218102,171.46233976701885
Nested Sequence 01.mp4,22.44593194402327,12.572476501585331,53.9055139863894,88.16825940278251,92.15018014661652,85.0959107908955,166.66164660884468,170.77990217491862
Nested Sequence 01.mp4,22.62625835012871,12.871859054601877,60.39596092657458,88.19274388136087,91.85325395735498,87.0668439169584,163.19599259313551,169.8015382486271
Nested Sequence 01.mp4,22.624550153571167,15.013177006478053,64.08435068433334,93.73761420077409,92.45308132853563,89.00266676532397,163.21154151582158,168.49921851259256
Nested Sequence 01.mp4,22.150634481784213,18.51136891527818,70.35491399821547,99.4662647258445,91.78326869450801,90.76785263854002,163.62839363083924,163.87329798068987
Nested Sequence 01.mp4,22.99369168494017,19.759012569281722,78.75860482117275,105.57065349740421,89.78248847396965,90.06579135785245,164.71404513451503,164.34633775309078
Nested Sequence 01.mp4,22.595831100089292,20.867967782437827,95.02178718252907,108.09659376309816,85.27665158281083,90.30099053903452,163.0847694598088,164.5302522460269
Nested Sequence 01.mp4,22.282872400813076,19.056183957277273,99.17128182883135,110.9041905154036,82.83315567553765,90.50288804713165,158.25831420909373,161.93999998707
Nested Sequence 01.mp4,22.441640154716058,19.424208645284583,104.47805722219218,114.1170228925238,82.92056545036577,92.53673796186874,157.68742102176316,158.18803700747867
Nested Sequence 01.mp4,24.390569652506638,21.323958764848758,109.25959991974813,119.13918816995974,82.10621861355922,89.26871627843498,153.60879343005587,161.57657117266496
Nested Sequence 01.mp4,26.443506861647343,22.23343780702456,113.80026501279096,121.01933902203464,81.99086120363238,89.42369871736523,153.34002307374556,162.25862478359798
Nested Sequence 01.mp4,27.75221504906742,23.11515291776178,115.84182073116187,125.28605883782043,82.48590183418321,89.53141775319298,154.2590954831214,162.59659314201437
Nested Sequence 01.mp4,29.004937138546342,21.908485751627435,119.2275369713594,126.48740810244698,82.66334853586754,88.07541680576502,154.56240707758698,164.06997046150877
Nested Sequence 01.mp4,29.677770329770784,21.31605033602512,123.17913916039282,129.9599970970989,83.54150879636943,86.61888884982524,155.04327277238536,166.01128234593264
Nested Sequence 01.mp4,30.001184086444848,21.165300298139112,128.4787247907353,133.32764347512312,84.81620610957305,86.43501715401449,157.76629565110554,169.20096402227173
Nested Sequence 01.mp4,30.07217399464117,22.13596517673805,132.0856746726572,138.47381488246913,85.58561007353235,86.51434844203324,159.36603263603072,170.73428678385082
Nested Sequence 01.mp4,29.35597720918311,23.004719110898527,134.89759916653574,142.0327359757375,85.40646090060623,85.10826933112573,157.92581460747678,174.49597258435614
Nested Sequence 01.mp4,28.601834798248223,22.989226095293553,138.74951157840331,146.91937104139214,90.39273637455747,85.35186837428645,161.9342489081235,175.37574104339706
Nested Sequence 01.mp4,27.780127146054618,22.54193769889591,141.9260418013368,150.71243903608467,89.55293337718862,85.19525533721048,158.43498415058164,178.50180202463417
Nested Sequence 01.mp4,27.999316170657718,21.604287958092403,144.53058976641233,154.09106535343528,90.18217981981698,84.40224623001738,159.35569741890885,179.1298634509739
Nested Sequence 01.mp4,27.90513996334089,21.13765174685091,148.2273765450585,157.14205492753743,90.68068348270683,84.20020609751035,161.0575073327212,179.93355558918276
Nested Sequence 01.mp4,27.94434405055397,20.935530881489996,151.91938424815876,161.54425197885143,90.47057312734825,83.95262221176819,161.89825318361642,179.97804747120688
Nested Sequence 01.mp4,28.775981103432454,20.70202677633576,155.67410371608761,166.0841014500764,92.13121612066934,82.84319407296655,164.81730206072825,179.3141018637962
Nested Sequence 01.mp4,30.02660070228176,19.71271198307271,158.90683264821809,168.3510949540668,92.01552508100743,81.66407647000327,172.73473233031783,179.54660454543057
Nested Sequence 01.mp4,29.97469860561122,18.526935893351844,161.1567968857263,168.63236666427505,91.92793931774779,81.25885751723155,171.49364726338825,179.46332005608625
Nested Sequence 01.mp4,30.167948208044187,16.655593071929083,163.96642549722958,167.48524022927896,92.1286774047613,81.18866472384204,172.0219128200118,179.7275893705493
Nested Sequence 01.mp4,30.137456579681103,14.798734428072065,164.02114635107873,165.13227128421477,92.18277327711814,81.5800682340104,173.232301483912,178.87046609342178
Nested Sequence 01.mp4,30.251502919171955,14.168426717143575,168.0177358629898,163.9688680855667,92.24743201793737,83.26199681752945,173.36397196998817,174.55828524262873
Nested Sequence 01.mp4,30.264144943427414,13.691151452168794,170.61370628397927,164.70771583915047,92.26287883041121,85.92153956671478,173.58815067065305,169.1556794317238
Nested Sequence 01.mp4,30.302158711770613,13.543286526627734,171.87201230117324,165.5692105827422,91.8245481417123,86.41601023761422,172.98781549535144,166.6639817290296
Nested Sequence 02.mp4,35.99093684986737,11.150472290423256,169.51629111128375,167.4570942982863,87.70024290703297,77.83860204608561,150.17099594890018,174.28705991751383
Nested Sequence 02.mp4,35.2618886503481,10.276544180652511,169.13603409333484,163.74069363298608,85.68702187206793,88.48833012942275,154.2319843828304,162.39022738255358
Nested Sequence 02.mp4,34.81942112012021,12.815788242453966,169.03462481665392,165.4054546224446,87.60209972034173,87.28075112122637,163.43408223811068,165.1755863273348
Nested Sequence 02.mp4,34.63384455314893,13.069596005750412,168.34633655761525,166.26988380216036,88.34142809942281,87.31134158844227,166.90052343677587,166.715744858644
Nested Sequence 02.mp4,34.475075654108,13.577247195376614,167.31912361559472,165.62989956837288,88.30094894288526,86.72210536935088,167.49334261470256,168.5949190096474
Nested Sequence 02.mp4,34.09966897819089,13.969915144465174,166.27474437687482,164.3085429391549,88.47861050006597,84.61142802590697,166.08721557068554,171.30531252570964
Nested Sequence 02.mp4,33.75665087268708,14.079151603165863,165.26937291691752,164.33768052992417,89.40021896701877,82.3229001948854,166.24806198336228,173.82942574783345
Nested Sequence 02.mp4,33.6644071037641,14.866241601766543,164.1915890394513,163.13624252682288,88.5986662278497,82.47022608883483,167.04844114321943,174.6353908486518
Nested Sequence 02.mp4,33.05038958150934,15.356365873232663,156.6888527748473,161.72992394619328,88.56632981206891,82.79707429230746,170.42829262808291,177.72829336930624
Nested Sequence 02.mp4,31.897613437377924,16.727770282916982,153.34423367052594,159.1339216567516,88.54596560746515,82.25309336544785,170.42447092574858,178.01572018660244
Nested Sequence 02.mp4,31.384024013639124,17.86344782650011,150.41798225529138,155.94538359209992,88.20448502368828,81.22669530565629,168.8402514914121,179.65508587099643
Nested Sequence 02.mp4,28.207928227230887,21.145810585729084,148.08072650334594,153.4179532435719,84.91234123867356,83.09577329379248,161.2919910873533,178.18528934362422
Nested Sequence 02.mp4,25.79891888062901,23.63541592960712,143.42002530578077,147.0033209395446,81.22535903600297,83.91167071196391,152.39505210995716,178.31651554430005
Nested Sequence 02.mp4,25.541889813225342,23.831513484541905,140.97351638218984,141.62417063622254,79.56686759364148,85.17794369852487,149.17776815099398,175.96924491592313
Nested Sequence 02.mp4,26.436644818602687,23.028870954203022,135.3089421969561,138.799989824931,81.12477160048188,87.7629664491402,150.8433077635805,176.53767745927465
Nested Sequence 02.mp4,28.128797452836913,22.028441920620736,129.74365467476773,134.19805918168402,84.68539697547271,90.66870637268003,154.44558061023764,170.05697471959087
Nested Sequence 02.mp4,29.50363647300685,21.863981546883277,123.06517454648682,128.85836695871157,87.40420710354594,92.69808689223431,154.38965101457603,168.25628002943455
Nested Sequence 02.mp4,30.59847053032949,22.650363536544273,114.71364863484087,125.80352724518082,88.33746536812957,93.54255974731379,157.8922986569102,168.86028674673156
Nested Sequence 02.mp4,31.191407829737503,22.640318212434504,108.28383497406713,120.93694902281524,88.38066249031678,93.36880782536721,157.39013686266165,168.1662648424878
Nested Sequence 02.mp4,33.244041907809354,23.010828189586757,103.00344880617394,117.64132046892342,89.74780071816066,91.95489760905919,161.2048507852451,166.09338459364992
Nested Sequence 02.mp4,33.454699849647014,22.71420926887224,97.30672706563655,116.37860471667364,90.4946669393118,92.48873235995543,166.24217344003026,162.76238190340626
Nested Sequence 02.mp4,32.626792140069675,22.370464550112576,91.37345692806508,114.81008848360835,90.18463282018311,92.64422377706354,166.58953361007855,163.3113251551601
Nested Sequence 02.mp4,27.247049371501376,20.125264861214625,92.58323842299421,111.35335927549912,89.2510211117861,92.86536862773912,165.8140684565603,163.4382107722046
Nested Sequence 02.mp4,27.22764316034329,18.60787536067786,76.5814340305206,106.65458001916096,89.66067153435706,96.13714265978504,165.60803504912911,159.81248810019784
Nested Sequence 02.mp4,26.750580601269682,18.91169041504573,67.82428053379874,102.25252726025855,91.79066003786001,97.11865978172278,164.7650054250655,160.2187975899463
Nested Sequence 02.mp4,26.500825018460205,17.764648851173185,61.54184792079113,97.31644036694541,94.42942780779354,95.58403446771065,165.58946429964146,161.7541426098552
Nested Sequence 02.mp4,25.730254886157482,16.257236674826117,56.113675850147544,93.0231338272547,95.2718943601969,93.14877758303813,165.13654959171876,163.8661365527717
Nested Sequence 02.mp4,25.762439471796345,15.577490069114875,51.00979993093997,88.75062257077529,95.60237532227548,91.20355423374771,163.8806020130106,165.7639202430305
Nested Sequence 02.mp4,25.61192064129428,14.645189229143496,49.05903172887399,84.33205079508103,96.25295669807878,88.25772448793775,164.95398452237993,168.65931809717796
Nested Sequence 02.mp4,26.16483113993108,13.947209045560916,47.24182368177838,81.96540377153467,97.32722247639083,84.86362024123041,169.66173570500771,170.52453588347024
Nested Sequence 02.mp4,26.940674827965974,14.64672559223962,44.04887123284358,81.52443322428522,96.42918518143111,84.94878358606337,169.6179063887915,170.79926613550415
Nested Sequence 02.mp4,27.58862450916746,14.85452674673797,42.01019393360967,81.29281640034104,95.70270314343387,83.38704867828338,167.55213257864457,171.19042521995877
Nested Sequence 02.mp4,28.111211349435646,15.775081593359003,39.50643172405772,80.52899814646277,95.04620810482096,83.28466908401731,167.09685072034796,170.0199779249413
Nested Sequence 02.mp4,28.83030880314274,16.898183536181783,37.746506032009094,79.36528079541354,95.24103570957315,83.22647242856327,169.14881799901437,170.350673541337
Nested Sequence 02.mp4,28.97070642959701,17.324208958067242,36.701220568698595,78.15761833868699,95.83249527866525,82.96750416445919,171.40115371951143,170.2896701512728
Nested Sequence 02.mp4,28.76282731290143,18.16086031396374,38.33426203056937,76.14222551124584,96.21227128601605,81.57018832846632,172.4997210349695,168.42422681788833
Nested Sequence 02.mp4,28.622562476934114,18.244527820481824,39.14938668598935,75.31998658659789,96.19033697759959,81.67657753667746,172.3101825007311,168.9650281213523
Nested Sequence 02.mp4,28.428582484682174,18.353746959195288,38.90928227798896,72.6154111976479,96.20276283863662,81.84055086706765,172.13713007211226,168.81720421545037
Nested Sequence 02.mp4,28.066990009281827,18.38902362763218,38.83901647019416,73.21547084070019,96.19884460178447,81.66038729355355,172.37506905672785,169.70446710095192
Nested Sequence 02.mp4,27.78548496419137,18.522535731136298,35.89247588440316,71.9539273587896,96.08723711941906,81.76516287104334,172.38595429394712,169.64051469674848
Nested Sequence 02.mp4,27.06953529546829,18.45455968528199,33.51649244207158,70.34015836101719,96.14904110741449,83.27086079852303,171.75085363115542,166.9256471882725
Nested Sequence 02.mp4,26.24371517965352,18.233576548054995,33.196605905859826,67.76926564159956,96.08178518289607,84.23166688891988,171.7473492195918,165.76678968814952
Nested Sequence 02.mp4,25.88027722742754,17.085835699550472,32.368611079553865,64.48070839901196,96.93434274829814,83.0042753249993,171.2858438208115,167.99528829802193
Nested Sequence 02.mp4,25.49164928415583,14.92605782046004,30.412502760496935,59.76219857882813,97.58647700448516,82.95606946457131,170.90439152532727,167.80632235678297
Nested Sequence 02.mp4,25.222931450956253,13.408667523827193,29.547074256914165,59.11585387814917,98.14408867284058,84.02635567088576,171.45485424123146,165.909864810158
Nested Sequence 02.mp4,24.63946956167707,11.49487841303277,29.44756921891522,54.45986920685566,98.3336486051723,83.82258748284212,172.0465029216899,165.96322444237876
Nested Sequence 02.mp4,24.256753020097648,9.875556899584492,28.938007896358883,52.701315541138264,98.44208354291924,83.57711358784667,172.18732916554222,165.8673515264068
Nested Sequence 02.mp4,23.80403261450157,8.768387633144634,28.655867921716112,50.49733757370726,98.60924428730492,84.4069373946211,172.18761363974474,164.3332661843362
Nested Sequence 02.mp4,23.641995014269614,8.032163986347028,27.787755051161096,50.288329393061886,98.71812485490476,84.92998791515018,171.72850121976688,163.22902412182282
Nested Sequence 02.mp4,23.53065753333798,7.247271942623388,27.25285685580642,51.142481846000116,98.79479039560005,85.05431543538504,171.60470230311162,163.19006988827877
Nested Sequence 02.mp4,23.194152122445033,6.481829739994999,26.95092175396586,51.015044241846304,98.69040928011746,84.96882814921716,171.55198686367157,163.4809487919989
Nested Sequence 02.mp4,22.843570195905553,5.875326527645289,27.10620479042231,51.97090747603802,98.67503744513814,84.87418172553787,171.58708496747553,163.47343548325674
Nested Sequence 02.mp4,22.73893711841254,6.7358197303198,26.99014646260638,48.97700941737999,98.69348734826988,84.4485355252977,171.3102171397716,164.41062666192397
Nested Sequence 02.mp4,22.48258427382972,7.8210664726223476,27.298420892634496,46.0070725884667,98.79276500789628,84.35498717623841,171.52302926726924,164.8955205819285
Nested Sequence 02.mp4,21.880186296392658,7.9202791828739425,28.399006096404563,42.6221791117847,98.7590406634216,84.2457331010246,171.50432167710275,165.23689008238026
Nested Sequence 02.mp4,21.902826661312943,10.16102754879085,28.30989920760861,49.893437337206294,98.45431015602601,84.61881019524286,171.95719746659125,165.2064790759653
Nested Sequence 02.mp4,22.27749253990232,13.143445801978828,28.84755621794707,60.85397486334702,98.71106981416263,85.04494951513486,172.35280984930586,164.80578902391397
Nested Sequence 02.mp4,22.883733123171247,15.084193515986405,26.051065580462243,64.88902395442945,98.84828143425699,85.60168425526169,172.54150660513432,165.34361718435403
Nested Sequence 02.mp4,23.452117235708137,16.104579594650502,25.569537725887983,70.6912276876541,98.9150024706528,83.00105655975818,173.55180363293263,170.76974940880189
Nested Sequence 02.mp4,24.255174091447834,16.56782001962582,29.15977724437254,74.55290021130352,97.89815233172837,83.73490704023519,173.6217574019061,170.22933721617028
Nested Sequence 02.mp4,25.281678650364068,17.492994386219486,30.02210355606856,79.41634122858,96.32219871474837,83.86776444584247,170.19315970768787,170.77387728714385
Nested Sequence 02.mp4,25.55818188024045,17.5991544105188,33.849380439105545,86.21146697849231,96.53558939331536,83.81758535506893,170.65765357785622,172.6279471540811
Nested Sequence 02.mp4,25.922554652987483,17.057424356635277,39.865228350211844,86.4546456246531,96.76355316742128,81.8375764321527,169.8084830785863,173.9956416715595
Nested Sequence 02.mp4,26.22036278072351,15.58898261402068,43.799615763810664,87.4943357481369,96.20401726456879,80.49730646768816,167.9018867765068,173.74078913557852
Nested Sequence 02.mp4,24.772703522993808,12.7748130793172,46.91154993944255,87.61874225749705,96.79322092830557,82.40095242505684,163.33645273775696,172.8973765545315
Nested Sequence 02.mp4,24.159270286900153,12.95072005209772,52.202317357769424,89.81400298703383,97.61457533030138,88.7742810807663,162.9794255079182,166.08189043067514
Nested Sequence 02.mp4,23.404560814172086,14.042816808856486,59.899024835983056,95.76895855142016,99.21202800772598,93.78071187920222,166.38760954931027,160.22745560556345
Nested Sequence 02.mp4,22.61444273103964,16.85870753437093,65.5329240640981,100.35002726396357,98.1400228106979,94.45709119288382,167.52936474685814,160.20785505572434
Nested Sequence 02.mp4,22.439419969649734,17.78296207157511,77.63249342322928,105.49363604106472,95.9015792071749,95.96003961821201,165.47976772354383,160.0749263157081
Nested Sequence 02.mp4,20.467350677517565,17.211284574547165,89.8344691226718,108.06330741031988,88.91980250212069,97.9764092204244,160.13150933176146,160.18273259061237
Nested Sequence 02.mp4,21.19912472691833,17.24743755761785,95.29778359314878,109.6005667589267,87.6456795247318,95.96730519390329,159.60310575020412,158.71107616850048
Nested Sequence 02.mp4,23.47294176792857,17.813157276455343,99.18745670136087,110.20054860973127,87.74197440778882,94.81368517232073,160.07380556641223,156.9604999893166
Nested Sequence 02.mp4,26.11363477903369,20.703061717403106,102.25538447506852,113.40277675846352,88.80580365655086,92.56513509745497,162.61625457536994,160.04392961923492
Nested Sequence 02.mp4,27.183679436391003,21.281603714116407,105.90770643361918,116.81584765921235,89.4213686112046,92.8840871015971,163.35703919294627,161.22739707885145
Nested Sequence 02.mp4,28.40239663633478,20.994410380727242,110.12870113056991,119.74137230005573,88.36206765562741,91.95509115558465,162.57553742282172,163.0222173560502
Nested Sequence 02.mp4,29.138452065187497,21.39588288729002,115.34916548593921,124.5802334285211,87.97307298619944,90.76669607248107,160.2934032201527,165.7374385088211
Nested Sequence 02.mp4,29.09500244912029,21.277634671029986,118.1164001126009,127.44776966849446,88.88684680676575,90.2295978732809,160.92055902831072,168.15206787682675
Nested Sequence 02.mp4,28.59840473162026,21.811250581027913,123.39946407079898,131.05349855459056,92.2536744305467,89.62689823531686,164.56537474891815,169.23255550250653
Nested Sequence 02.mp4,28.825174553123766,22.11563477846086,129.81813039838906,135.75418167488334,93.46977180345507,85.27118208051579,168.51150309910153,171.51744101365395
Nested Sequence 02.mp4,28.544162199655172,22.875627478018885,133.98839076696305,140.96957093452454,90.22977198841639,83.77698556320483,163.59184052612287,173.9473135770863
Nested Sequence 02.mp4,28.00533501842497,23.673792857317316,137.51907779797122,144.35377703956664,87.28431665883433,84.67032884165947,161.73655388399,176.14133375811215
Nested Sequence 02.mp4,26.5428299331088,23.71810269507126,143.07805772238808,150.15330824552174,86.30171741751532,84.23983159503732,158.50800407935583,179.50430359590803
Nested Sequence 02.mp4,26.217861858580726,23.09939076891391,146.45751939716288,153.46175820554447,86.33305402421328,83.34244525316824,157.65638566443096,177.41352435472052
Nested Sequence 02.mp4,29.413115099495503,21.114817435669604,149.0993186200911,157.78884907941963,86.65922913944306,81.9668290906507,160.26875757789466,176.33412786087064
Nested Sequence 02.mp4,30.141101824523126,20.482247973070987,152.43302101667282,159.93064069177336,86.63322135005592,81.85361020515559,161.34209708340694,178.48877976514206
Nested Sequence 02.mp4,29.995898966840194,19.763998454498033,155.95848444144505,162.2982514568136,87.99181731329372,80.38339118120055,164.43177188822645,179.4912800443034
Nested Sequence 02.mp4,29.3496491663694,19.19760096614234,158.11764523494645,164.02721759279737,88.31271549982876,79.74495804451236,163.40905432529206,179.4764340905014
Nested Sequence 02.mp4,29.79159734309699,18.319853387352424,162.5057745497708,167.3878642810739,88.69741398482384,79.3109531228643,163.72341683301553,178.29837083657154
