Class,Sequence,distance_11_13,distance_12_14,distance_23_11,distance_24_12,distance_25_23,distance_26_24,distance_27_25,distance_28_26,distance_11_12,distance_13_14,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle
1,4,0.214723531,0.104948802,0.247861651,0.214068382,0.175166125,0.164533954,0.187006892,0.178824476,0.190166028,0.506975734,167.5145594,149.8645646,114.3655761,78.09789186,153.126313,170.0897141,173.7101348,170.1066391
1,4,0.21348131,0.105161628,0.247898395,0.213880807,0.174929981,0.164242967,0.186772457,0.179610474,0.189537026,0.505389127,167.4490278,150.6573895,114.1893357,78.17737542,153.2793352,169.4692169,173.4147893,168.4139016
1,4,0.213400287,0.103833401,0.247867416,0.213786877,0.174454749,0.163988491,0.187654447,0.180333781,0.188607479,0.502803985,167.2186174,150.2450549,114.0912637,77.17225229,153.6725099,169.4910769,172.2158636,167.3343623
1,4,0.211395923,0.104002167,0.248983155,0.214172287,0.172756083,0.163238712,0.185902896,0.1793351,0.186613054,0.498895579,167.698681,152.2172413,113.7949393,76.66744651,154.0508616,169.058973,171.1456625,165.82645
1,4,0.210882893,0.106104219,0.250360821,0.21429071,0.174299232,0.163028213,0.183794261,0.17903691,0.185871011,0.500116434,167.970476,155.5924955,113.1957847,77.69843858,153.2150771,168.693538,171.6924589,164.947641
1,4,0.210505459,0.109306893,0.250870537,0.213708779,0.173355184,0.162867764,0.183620175,0.178583424,0.184456356,0.501914198,168.9621254,159.5601014,112.4596717,79.16002682,154.1471862,168.3829807,169.876237,164.5334584
1,4,0.21575591,0.10937111,0.251808969,0.213782366,0.190337733,0.163266138,0.166230836,0.178961087,0.18223252,0.504966959,167.5938707,163.1623778,111.565509,80.12595346,153.3596815,166.2742771,170.4772333,162.7720735
1,4,0.214887523,0.109698757,0.25207927,0.213952364,0.185929015,0.163396184,0.17337621,0.181720621,0.179943498,0.501455423,166.798799,165.2492087,109.7339342,80.36119484,155.7154133,165.0314902,165.9404328,161.4854086
1,4,0.214747854,0.108425714,0.252190118,0.213718899,0.183643623,0.162893465,0.176609601,0.182261989,0.176685996,0.495523544,167.4064572,164.09995,108.3248979,79.37852155,157.2427532,162.4466359,163.0328365,159.5983437
1,4,0.213147445,0.112275806,0.251583178,0.213611952,0.180173902,0.162283893,0.179719463,0.183793597,0.174754247,0.494290869,168.0043243,165.3756109,106.0890602,78.99834,157.4983204,161.2206273,163.2593961,158.1276959
1,4,0.212855228,0.117738617,0.251727164,0.213164523,0.178353,0.161462307,0.181820534,0.18591102,0.171924744,0.494521784,168.8905719,166.5941394,104.0999112,77.42434936,158.4188116,161.41998,161.4955745,156.851501
1,4,0.212404659,0.124342306,0.251007665,0.21225605,0.190702681,0.161920367,0.170942919,0.18948075,0.168685864,0.494589458,169.1828432,166.6277486,101.8826295,75.5085979,158.124409,162.002401,160.2685121,155.4045598
1,4,0.208768008,0.127665215,0.249837745,0.21094141,0.187484377,0.162348994,0.182168761,0.191710818,0.164246576,0.485825475,169.183251,167.5065367,98.78122742,73.04264044,165.0621489,163.9119365,148.752449,155.1189044
1,4,0.204241029,0.129726041,0.248652576,0.209841214,0.185410681,0.163834695,0.180341119,0.194224,0.161659081,0.474128807,166.0875372,166.4112974,94.07215541,70.79536221,164.013123,166.8517425,153.0245328,156.5736766
1,4,0.200071773,0.127183547,0.246199707,0.205739373,0.184785458,0.166431944,0.180193126,0.200003441,0.160717782,0.461527095,167.9978687,165.7112613,91.69737608,68.3204355,163.7549511,167.6831106,155.4309572,154.7973204
1,4,0.196187793,0.12814726,0.245619986,0.20498422,0.184107014,0.167131144,0.183100078,0.205705985,0.159658797,0.450191559,169.1036478,162.8285669,88.59730789,64.87862495,165.9657945,167.7002724,155.5733353,152.9446365
1,4,0.181541267,0.129492086,0.246633221,0.206588545,0.187541509,0.172483848,0.185523586,0.193462795,0.156086936,0.424595726,171.3986221,160.746525,84.91149505,59.67127423,166.9126384,176.0725798,155.8482229,164.605344
1,4,0.173801597,0.124743967,0.246476993,0.20915934,0.186900511,0.177975775,0.187111094,0.194666709,0.154581886,0.400916828,174.4256701,158.1091323,81.48700261,54.21450331,171.4860392,177.0832466,155.4201457,170.4386225
1,4,0.155889411,0.119211858,0.245498387,0.208339059,0.185344583,0.17897057,0.188248485,0.194913488,0.150845492,0.365379408,173.6045128,156.8233776,77.2482067,49.27064785,173.6068732,175.960743,155.0760928,171.3792424
1,4,0.165600115,0.124253133,0.244514108,0.208251835,0.18586809,0.177830554,0.19100014,0.192242575,0.148671016,0.362525892,179.3945836,153.9259664,74.25470497,44.39782702,174.2021099,177.5155558,153.4398049,171.575005
1,4,0.165351186,0.125258967,0.242179057,0.207699365,0.187459775,0.175468461,0.193159973,0.195346851,0.149113454,0.351359317,179.3902069,153.8295999,69.88206588,41.72713909,176.3989082,179.2008038,150.1816589,166.78984
1,4,0.16711737,0.125729046,0.23993827,0.207156558,0.189149174,0.170311069,0.191386984,0.201157269,0.14963263,0.343319262,175.0497683,153.1453208,64.57462359,40.10987461,179.9613477,177.0948511,148.5664824,164.3857513
1,4,0.17210544,0.125056436,0.239702115,0.208173119,0.188921048,0.168744646,0.190569067,0.201565834,0.149913846,0.333767024,174.6281162,150.5766216,60.55656152,36.78407521,177.7131713,174.0031888,148.2212007,161.9336179
1,4,0.172492857,0.128264591,0.241211686,0.210646285,0.188371571,0.176641589,0.1833288,0.191067486,0.152960854,0.326185598,170.2917395,151.6841364,56.95129629,34.30880178,178.709644,178.8220115,154.8961121,169.7334366
1,4,0.167583881,0.129836694,0.24188931,0.211644827,0.18747849,0.176998448,0.183887275,0.185062808,0.156777036,0.314043725,170.3864427,154.8590696,52.76736228,32.33569087,176.2540268,178.9750568,159.8792692,172.8825987
1,4,0.162024847,0.128279033,0.241847238,0.211552515,0.187305213,0.177187458,0.185413963,0.18274782,0.16203309,0.303755809,169.5435033,159.5219655,49.79667588,30.29049987,173.5460907,179.2691399,161.5055338,175.2540345
1,4,0.157782901,0.128304615,0.241055659,0.211521916,0.18764888,0.173219644,0.18759144,0.188984639,0.16491085,0.289917005,168.8186022,160.459982,45.5532276,27.82422598,168.6730677,174.2738435,166.0152362,166.0427431
1,4,0.155209206,0.129220558,0.239940494,0.212157544,0.190611281,0.169909786,0.184010777,0.189253666,0.164665394,0.282108917,165.014075,162.6280156,43.35056755,26.97847231,163.6186636,171.9766659,171.8779203,164.2822771
1,4,0.153185438,0.130295829,0.23864246,0.211192365,0.191115196,0.167294294,0.18427071,0.191802487,0.165447258,0.276673095,161.7479667,164.8092699,41.26415141,26.3821673,163.1510006,169.0059673,171.2282459,160.2735901
1,4,0.150004734,0.130423131,0.237039637,0.209752758,0.192199843,0.173067078,0.181950325,0.182627935,0.167474492,0.270689226,159.6938243,166.7562312,40.24229235,25.04349071,162.5267746,176.6772153,172.2257347,171.0695172
1,4,0.146865956,0.132455634,0.236736885,0.211098427,0.194295166,0.177404821,0.175793513,0.178857887,0.166055486,0.258289066,159.8707693,167.2895578,38.86695174,22.14080277,160.2762389,179.613262,177.6009046,174.5712241
1,4,0.14621066,0.133181619,0.236412337,0.211101328,0.195695533,0.17523516,0.174844854,0.185875484,0.166916201,0.254265813,160.1511864,168.1818718,37.70085474,21.08570913,159.3818496,177.3101599,177.3454603,164.9370523
1,4,0.14237591,0.131340179,0.232996153,0.208663276,0.1978459,0.177417843,0.172349693,0.188651804,0.167338352,0.245775761,160.3666548,171.4037409,36.08860312,19.58389327,158.5600476,176.8711857,177.7832283,161.6864264
1,4,0.139444641,0.129893598,0.231451568,0.207215183,0.196714502,0.177492465,0.172765828,0.187915595,0.1669369,0.239484375,160.8253354,173.7670431,34.82275777,18.88766611,157.4991811,177.332641,178.9917703,162.0997949
1,4,0.138726481,0.13066433,0.230773295,0.206127258,0.196460446,0.175246291,0.174838468,0.19168523,0.166594959,0.2335235,161.0278936,172.0471163,33.46168206,17.52815923,157.1671804,176.8356239,175.9573509,159.181881
1,4,0.139549116,0.127803559,0.231232732,0.20711029,0.196464885,0.182908859,0.181873873,0.185393955,0.162740039,0.225399602,159.2493164,179.8844109,31.05365976,17.25402764,159.8371795,176.4933051,166.7978611,167.3308096
1,4,0.137589255,0.12481673,0.230462824,0.206381115,0.193311116,0.177590768,0.177549087,0.185018186,0.160855572,0.222005334,160.6008888,172.82165,30.24686482,17.66382711,160.4858036,179.9693201,166.7108146,162.3444404
1,5,0.143960836,0.108625236,0.232787375,0.212160055,0.175302711,0.1613828,0.151911801,0.155356927,0.152810366,0.201314361,161.6267683,168.3803349,23.37918724,13.5877979,178.7813162,176.2594117,152.7421573,168.898206
1,5,0.13989622,0.112710646,0.233208752,0.210582306,0.175918561,0.162580287,0.160497473,0.156570217,0.149883428,0.196863274,160.6864324,172.3448845,26.57695221,13.42806943,170.9281259,179.4047043,160.1972069,169.8172697
1,5,0.138100166,0.11924541,0.233877551,0.209502398,0.17704834,0.165650591,0.167205776,0.159002642,0.150094685,0.19772462,160.8910509,169.7110214,27.316801,13.13102329,168.3575802,177.1407002,161.2021708,171.5219634
1,5,0.137621315,0.121402844,0.233899994,0.20921675,0.179481635,0.168799122,0.171641898,0.159430456,0.149361297,0.197986133,160.2828192,169.8205939,27.63388339,13.32733773,168.6517139,175.1987774,158.3635646,173.4815669
1,5,0.137257453,0.123605569,0.232870205,0.208600447,0.18061745,0.165057533,0.1721787,0.168703615,0.148301319,0.198896645,160.7372011,168.0074401,28.09442574,13.96318952,167.2865493,179.9953457,159.0690044,162.1672988
1,5,0.135949652,0.126589196,0.232614172,0.207941209,0.181067926,0.166225768,0.173003859,0.168082149,0.148491316,0.202098009,161.4830466,166.9373374,28.82216919,14.0788025,165.7677108,177.6677819,158.641587,163.9092266
1,5,0.135478557,0.127706042,0.231441847,0.206980883,0.183608548,0.168910212,0.180074441,0.170102377,0.150003705,0.207714374,165.6640827,167.2598895,30.80355808,13.91185403,164.948553,175.1202543,160.0113836,166.2708706
1,5,0.13725976,0.128447862,0.231420404,0.206315573,0.18672555,0.174013317,0.181645895,0.169718276,0.154904214,0.224371814,165.5273292,166.8820824,34.35080287,16.35182831,166.43169,173.3075829,157.7211562,170.2036776
1,5,0.140489398,0.127377482,0.229377468,0.204002713,0.188785464,0.168800099,0.174989455,0.175524246,0.1589296,0.240597059,165.6525989,165.9951762,38.21206691,18.81769409,165.9257601,174.0498727,162.7818048,171.3840786
1,5,0.144146713,0.129725655,0.229763621,0.20282272,0.189580952,0.180013523,0.175429599,0.17367244,0.160066063,0.253933461,166.5872222,163.1198475,40.53965145,21.09995127,166.7059912,171.0081357,162.4255824,178.5938991
1,5,0.14649263,0.129234344,0.229761805,0.203087629,0.189871234,0.184924403,0.176540748,0.170662464,0.161152563,0.268839311,168.3607164,161.9056736,42.99729046,24.38069558,165.6604398,170.2369452,164.1189685,176.9911381
1,5,0.150036051,0.129269003,0.234635945,0.208468835,0.18606141,0.183040162,0.179061619,0.171365681,0.161669297,0.284332252,172.3430926,159.5007582,45.6702185,27.13665637,167.3034235,173.1390167,163.9200599,175.9131777
1,5,0.15420754,0.1297695,0.234796688,0.207756878,0.186102694,0.18123227,0.177799847,0.169617897,0.160961055,0.302140333,175.6849347,157.4105275,50.36799757,29.83832878,166.0652776,174.0078769,165.4667905,177.2766823
1,5,0.15820667,0.129248194,0.234729473,0.208406348,0.185254924,0.171643707,0.17609278,0.175922793,0.158874083,0.318562204,177.288601,154.980645,54.43898984,34.56964037,167.875887,178.6788555,165.841717,173.904269
1,5,0.161360943,0.130000065,0.23353365,0.205788073,0.17945709,0.165658256,0.175939372,0.18207632,0.157183507,0.339656867,176.8361484,155.8802112,59.68761621,40.08443152,174.4822771,172.9899095,159.6967935,168.1419307
1,5,0.155344913,0.131453362,0.234412029,0.204134314,0.179665507,0.164868339,0.181070809,0.185477566,0.152388173,0.348714633,178.6632578,156.5056599,65.54166474,44.92924599,177.4275378,171.3411263,149.3030937,165.173576
1,5,0.152344392,0.127134371,0.234782742,0.203679951,0.174658662,0.16216224,0.177826459,0.186519845,0.14787869,0.354640182,178.3931156,155.5812397,71.76117193,48.41391426,174.5285109,171.2807184,153.3659907,163.2689964
1,5,0.155880985,0.127307853,0.235428933,0.203735304,0.174036691,0.160617011,0.173691367,0.194271967,0.146428593,0.37524038,179.7396181,159.311886,78.69615152,54.87529372,175.1339503,173.0699397,154.8143256,157.9401125
1,5,0.151917533,0.127654041,0.236222612,0.204103169,0.173200394,0.159290902,0.169549393,0.19141381,0.144760245,0.383385774,177.1455888,161.7872534,83.6147261,60.15052837,174.6370038,173.6145251,154.9115275,159.7080684
1,5,0.179338232,0.136082684,0.237810342,0.20404064,0.172565862,0.165571576,0.168643979,0.190021654,0.145363505,0.426061064,173.5685262,164.5395185,88.14305683,64.31911869,173.933261,178.2078369,156.4561779,168.7897469
1,5,0.195881281,0.134634613,0.238652778,0.205064131,0.17249925,0.165527312,0.170488951,0.185909569,0.14568788,0.447718595,172.9828643,163.8178694,91.19308936,67.70704847,174.1005588,179.4086798,155.4996641,170.8283914
1,5,0.19527953,0.136260845,0.240516103,0.206361868,0.172123159,0.165225654,0.166765996,0.179054149,0.146170676,0.457077598,169.9027295,165.2195648,94.4464138,72.20337257,171.2887278,177.9747308,160.5250004,173.0049048
1,5,0.196520208,0.137358623,0.241819494,0.207319056,0.170306458,0.161122188,0.171361803,0.174621684,0.148592083,0.467934004,171.1753655,167.9262245,97.50573949,76.12490806,171.1773718,170.1979691,157.5970725,169.2513253
1,5,0.20452531,0.143503882,0.244072735,0.209290471,0.177424377,0.167132614,0.166149635,0.173207321,0.152445958,0.49012559,172.4058496,169.0282654,100.9891224,78.88401417,163.0462277,168.6117671,164.7363237,167.264151
1,5,0.213763136,0.141671733,0.245395934,0.210701664,0.183783589,0.166021042,0.165764616,0.178588939,0.156356164,0.503460906,172.0956074,168.3043332,103.1248079,79.91198694,157.8334153,166.5382629,167.9606141,162.624413
1,5,0.213577764,0.14092218,0.247137247,0.212385117,0.188851751,0.164141888,0.161179301,0.179081088,0.165896781,0.514295202,170.1231004,168.0665449,104.8953353,82.2610873,155.5648014,164.7461583,172.6433828,162.6421843
1,5,0.212845741,0.134123892,0.248210843,0.211981306,0.190791573,0.161956163,0.157444085,0.178291184,0.168200217,0.51031339,170.6145288,166.6334975,106.641626,81.64661357,153.9324302,164.6828423,172.9079949,160.8364843
1,5,0.215645085,0.129884298,0.249158054,0.212578754,0.190183738,0.162126312,0.161403582,0.179498373,0.168222293,0.509990368,170.6703192,166.3922464,108.289899,80.80934721,154.715304,166.5332527,169.7109716,159.8450475
1,5,0.219030817,0.126645712,0.250019911,0.212251296,0.180868446,0.162873072,0.168566944,0.178564093,0.16834981,0.511027631,170.2730968,165.8493555,109.9475428,80.26883071,153.8142426,169.7111349,173.5015599,162.0179989
1,5,0.218035598,0.12434276,0.250089348,0.211092238,0.183616743,0.163901556,0.166244389,0.179719996,0.170156694,0.510064424,170.7872826,165.069828,110.8704714,80.2593856,154.0406807,170.785441,174.1815947,162.070687
1,5,0.219934267,0.123417901,0.248620212,0.209627667,0.17827879,0.163768504,0.174804193,0.17926165,0.170969052,0.51212974,171.0473964,162.8254706,112.4943398,79.01216215,153.6848171,172.5226328,174.3775391,164.6735089
1,5,0.219785771,0.125308311,0.246569378,0.208293876,0.17466901,0.163238564,0.180142347,0.178347589,0.171821282,0.51498009,171.3630352,161.2607145,113.7515932,78.6953059,153.4203263,173.3206928,174.2551701,166.1798472
1,5,0.21947567,0.125627129,0.244956361,0.206609037,0.173687281,0.163647914,0.181471998,0.175606618,0.174072184,0.517450487,170.679756,160.6055687,114.6569889,78.64740264,154.4085514,174.1919556,172.2746896,168.355726
1,5,0.221073819,0.124278186,0.24508761,0.206756407,0.173923677,0.163584986,0.18188722,0.176869986,0.176016211,0.519917135,171.0620926,160.4817751,115.5674607,79.21234548,156.6848365,173.9853915,168.4443523,167.5718041
1,5,0.221962784,0.12337062,0.246238477,0.207565895,0.172283882,0.163052719,0.176887271,0.176527133,0.175757925,0.519907196,170.9912663,161.3134884,115.9367808,79.90813235,161.9007888,172.9240807,167.0246072,167.5954447
1,5,0.221896024,0.121604906,0.246487246,0.207215485,0.17067413,0.163038949,0.179378519,0.175817746,0.176974016,0.519343731,171.4902638,161.2714275,116.0529468,80.13250318,161.4588863,172.6084778,167.2019866,168.2566136
1,5,0.222628085,0.119312424,0.246030911,0.206969636,0.170656407,0.163733551,0.18050952,0.174425189,0.175965493,0.516468331,171.1602942,159.8141809,116.0263261,78.80599059,161.3161777,172.5338255,167.4881759,169.7115127
1,5,0.22343767,0.119273093,0.246391577,0.20725324,0.170631453,0.163498142,0.180698458,0.171961832,0.175516994,0.51680831,171.2058318,159.8046177,116.33534,78.60125818,161.2029791,171.9680528,166.8611904,170.482471
1,5,0.223912046,0.119228439,0.246951814,0.207664003,0.171404082,0.163226253,0.180622504,0.173096207,0.175233411,0.516969951,171.6000981,159.7038837,116.4298294,78.39590958,161.0731218,172.1034879,166.2709961,169.0890324
1,5,0.224152627,0.118153838,0.247283822,0.207908225,0.172026477,0.162933472,0.183340983,0.174281292,0.174277254,0.515125807,171.325525,159.61502,116.160502,77.95479454,160.9406039,172.5752554,166.1213726,168.8269121
1,5,0.222435693,0.110360162,0.248712407,0.209142108,0.172663883,0.161808104,0.184178216,0.175343472,0.173243874,0.504198406,171.3377224,158.6135919,115.6226332,76.35416515,161.0264376,172.6955362,166.1620331,168.9174431
1,5,0.22083389,0.106698666,0.248899602,0.20909012,0.172555353,0.161762106,0.184746166,0.175460191,0.172260041,0.497680614,171.0669389,158.2592761,115.3098612,75.11345223,160.9437355,173.2777552,166.3871173,169.1395945
1,5,0.220603512,0.107347808,0.249020996,0.209216396,0.172061856,0.161378777,0.185836224,0.176170713,0.17159445,0.497432126,170.9923113,158.6816133,115.0830738,75.05805333,160.9259604,173.3226275,166.0688887,168.5099954
1,5,0.220119574,0.106113114,0.248811968,0.209215709,0.169211879,0.160665966,0.188398582,0.177153282,0.170898251,0.494841608,170.7185431,158.3978586,114.6497931,74.58288388,160.8441578,173.452006,166.6757178,168.4257673
1,5,0.21516262,0.103322406,0.248378546,0.209330512,0.16755165,0.160545769,0.190134019,0.177422199,0.169617174,0.485113475,169.5425737,158.3040217,113.0383502,73.437779,160.9428923,173.1956168,166.8884251,168.3737664
1,5,0.214877388,0.104848659,0.248495796,0.209905155,0.168784203,0.161282293,0.191692521,0.180772323,0.169394728,0.485672576,168.6991592,159.1590877,112.0718066,73.53041676,161.0958699,172.6956841,167.2612116,165.7396106
1,5,0.215487886,0.10536924,0.249360061,0.211033624,0.173005186,0.162537059,0.188345881,0.184631482,0.169408146,0.485991632,168.5697392,159.6728572,110.9056484,73.2409965,161.2351187,171.5403499,167.6744394,161.9071159
1,5,0.214299281,0.113342237,0.249710099,0.211165008,0.175318602,0.162813569,0.18597845,0.185732058,0.169718347,0.492508727,168.5378255,161.5738685,109.2601791,73.95579715,161.2320269,171.4194815,167.8001352,160.3620745
1,5,0.213542225,0.112368949,0.249247955,0.211385303,0.174692252,0.162591253,0.184244306,0.186384626,0.168499799,0.487555761,168.8037449,161.757399,107.7298977,72.15911011,162.3575697,170.4454695,167.551347,159.5592307
1,5,0.212503292,0.115141426,0.248707665,0.212146885,0.173856927,0.161587338,0.182984374,0.186053136,0.1674339,0.485901365,169.8950728,161.7209598,105.891948,70.7566912,162.5793551,169.7152132,168.1389374,159.5626793
1,5,0.213050893,0.122201492,0.249579858,0.212842626,0.181938058,0.161079913,0.172689788,0.186387964,0.164856812,0.488945386,169.9298391,163.4287884,103.754986,70.62403696,162.4651601,169.1361607,168.4422952,158.3918849
1,5,0.212973834,0.122801135,0.249373083,0.212849626,0.184691695,0.162565608,0.175627588,0.190918115,0.160458424,0.482417318,171.9048161,164.0607734,101.7789948,68.9131648,162.6615204,169.0698801,168.6967922,156.8248239
1,5,0.200747513,0.124242827,0.248200237,0.211696357,0.185113837,0.165133165,0.178316131,0.192731378,0.156828577,0.464120492,171.5308029,163.7969435,98.43937642,67.09485838,164.7719998,168.7358047,167.090162,157.0207391
1,5,0.204469879,0.126352534,0.247550008,0.209901999,0.184533937,0.169968257,0.178385211,0.185102646,0.153874382,0.460867342,167.8222189,164.3807299,94.14748286,65.68893669,166.4079496,174.8140843,167.2385742,168.1937667
1,5,0.20487394,0.123141744,0.247923741,0.207726616,0.18370966,0.174482854,0.179344624,0.184820095,0.152242651,0.451298458,168.8076433,164.2986544,91.46800882,64.28724247,169.3725514,177.8251408,164.8242198,173.0726615
1,5,0.200323128,0.124250296,0.247757899,0.207396193,0.183199089,0.177955381,0.183932315,0.189813837,0.14997959,0.438785219,170.9231081,162.5436285,88.42929427,62.27010726,173.0804041,179.675536,161.0271583,173.9566409
1,5,0.193742977,0.126506315,0.248333754,0.209027858,0.181355075,0.179649097,0.185235333,0.191491582,0.147655759,0.425831283,173.144656,161.5658854,86.26327324,58.8237148,173.7519611,175.7970803,158.8801877,174.8334661
1,5,0.163773109,0.124135495,0.246609575,0.208964916,0.181086696,0.177457273,0.18656453,0.185192948,0.142116391,0.381121099,175.0241945,159.1803848,81.47666522,54.69045271,174.9051908,175.4091625,157.5299712,174.6757613
1,5,0.158423566,0.126414139,0.245888705,0.20859129,0.180884869,0.176720846,0.186547949,0.184031513,0.141763897,0.369056262,178.2783966,159.1103439,78.26667479,51.35482545,174.3443969,175.6684865,157.0755334,175.082525
1,5,0.166245386,0.130411739,0.245475957,0.208143255,0.180905759,0.178142032,0.18777646,0.184849931,0.140803151,0.366482776,179.3980131,159.1088867,73.86274066,48.31813397,176.1343584,176.0726415,154.6725948,174.992895
1,5,0.16775549,0.129459066,0.244777587,0.207646517,0.180712901,0.177332623,0.18770573,0.185099595,0.140460434,0.355710419,179.5475666,158.2095446,70.4094045,45.37257373,177.4880717,176.5392789,152.8096417,174.8180147
1,5,0.167246194,0.129250331,0.242263699,0.205808616,0.180554157,0.174933762,0.18684713,0.186613467,0.140505133,0.346535244,178.4215674,159.9290869,66.89591692,43.95097934,177.8442705,179.6842634,152.0504219,169.6634214
1,5,0.171290881,0.127361864,0.239766868,0.205962533,0.180786856,0.1708538,0.186957335,0.187037109,0.141451739,0.335831976,176.9495514,157.0593805,61.29735748,40.15584142,178.9786825,176.0599568,150.0112013,167.0833703
1,5,0.171684813,0.126320995,0.23882087,0.20676362,0.182820458,0.169461474,0.189454191,0.195987323,0.143306407,0.324176897,175.875254,155.3566096,56.07398208,37.36515109,176.8419409,174.3105442,152.1389286,165.0309539
1,5,0.168761131,0.12882095,0.238013149,0.207000057,0.184078766,0.170221044,0.186915046,0.196203114,0.14508503,0.317425365,173.6690808,157.0055298,54.30916038,35.81032405,179.2269934,174.2768712,154.3613758,163.6313627
1,5,0.163252895,0.1302476,0.237637108,0.207857653,0.183815112,0.167630327,0.185502788,0.198086049,0.148611641,0.30840764,172.2001134,160.0218574,51.47144432,34.68015753,178.8499153,171.8445893,156.1034624,159.8343833
1,5,0.159261976,0.128715919,0.236720474,0.208686087,0.183336605,0.165720516,0.184348671,0.19613642,0.149708292,0.296287574,170.7071111,163.5320238,47.45735032,33.17852284,176.7497774,171.2618187,159.6792504,160.6421508
1,5,0.155422654,0.128935329,0.236782839,0.209756508,0.182827595,0.1692983,0.18349904,0.187099164,0.150554218,0.287043334,169.0043818,166.485122,44.40260051,32.20512818,176.4290842,175.5734766,161.1370328,168.3791235
1,5,0.153223715,0.129158745,0.237020223,0.210050839,0.182780632,0.173387962,0.18233207,0.181660769,0.15319779,0.278056375,166.7956725,167.497646,41.58159393,30.30059042,174.7409202,177.9883677,162.5265224,172.017775
1,5,0.151610404,0.129695206,0.240352233,0.21217383,0.185787009,0.179549184,0.177457888,0.175416859,0.157938709,0.272393973,163.8288382,168.0241537,39.54139828,27.50598853,173.4287376,179.2765337,164.0142228,173.8070879
1,5,0.147665969,0.129830281,0.240434999,0.212410993,0.184472838,0.179217222,0.172727525,0.164422272,0.164107968,0.264464309,164.0782338,167.2999753,36.85880002,25.80439372,171.6010085,179.2941131,168.9144061,175.6452931
1,5,0.14335231,0.12878835,0.240471756,0.211965809,0.186068758,0.180611868,0.174339809,0.164612225,0.166458473,0.255288878,165.6203641,167.9621142,34.52551274,23.81594619,171.6144555,177.7698677,168.4907326,176.9996728
1,5,0.14053232,0.129290559,0.238956903,0.211001979,0.187616531,0.182997373,0.173344235,0.16291334,0.167227358,0.248713729,165.6215667,169.8024119,32.81784268,22.26470777,170.4779997,175.3538338,168.5999845,178.0442577
1,5,0.142263721,0.129536913,0.238498327,0.211640344,0.189188096,0.183218877,0.173417204,0.165245523,0.167287452,0.243239809,161.4780236,170.0521449,31.68153828,20.82515901,169.4318354,174.418114,168.7497436,177.3399495
1,5,0.142703418,0.130511168,0.238377854,0.213343364,0.189717963,0.183990901,0.174365251,0.165149627,0.166720832,0.235244356,160.7198739,168.9176111,29.89692163,18.62134175,169.409141,173.3226771,167.3824002,177.6658471
1,5,0.142225402,0.13064005,0.239009352,0.214764081,0.190140164,0.183876846,0.176985947,0.159549385,0.1660969,0.228371513,161.7884458,168.2956263,28.48967333,16.90813231,169.5961516,172.9464429,167.3998248,177.7172789
1,6,0.138467093,0.120906773,0.237676176,0.215471187,0.172902959,0.161843714,0.161061411,0.171474247,0.168440367,0.217395328,166.8925164,169.6887773,26.95955765,15.27970843,165.1987894,168.0398278,165.6626274,148.9297048
1,6,0.138660472,0.122824905,0.234277005,0.212478168,0.177024115,0.166109464,0.164849379,0.154129734,0.167118109,0.219763253,163.8592365,170.8059778,27.33668875,16.44451686,164.6628894,175.9701211,166.8768905,168.4359197
1,6,0.139377732,0.124163223,0.23456815,0.213093663,0.178716086,0.168833469,0.164337896,0.150912246,0.165966101,0.22097569,162.7524065,171.2110182,26.99369368,17.0940902,165.9616973,179.5378315,168.850854,176.4068556
1,6,0.139579986,0.124650105,0.233973872,0.212868075,0.179820815,0.170110354,0.163706041,0.150030716,0.166901775,0.222995027,162.3954609,171.4529701,26.70644644,17.70453642,166.8636119,178.502702,169.5747297,178.5960708
1,6,0.139675987,0.124908788,0.233818629,0.212897844,0.180622393,0.171292755,0.164814461,0.150508406,0.168639092,0.224800898,161.787583,171.1039979,26.49751037,17.79236549,167.3287046,177.3127859,170.3362606,178.7429434
1,6,0.139988402,0.125840733,0.233528394,0.212407943,0.181310129,0.173604401,0.166376226,0.152871464,0.169929395,0.22896026,161.5719454,170.8391377,27.40949928,18.37196127,166.9817976,174.831912,170.2121559,177.423147
1,6,0.140047333,0.126303304,0.231645123,0.210318968,0.18339118,0.173854802,0.167022452,0.159105471,0.170390522,0.233127262,161.9657449,170.3854409,29.15464395,18.75312943,166.7580346,173.8191118,168.6720074,177.6910075
1,6,0.139018713,0.126193831,0.229451931,0.207739365,0.18285153,0.172121377,0.169020359,0.161829198,0.170545183,0.2384538,162.554205,169.5471021,31.25706087,19.48096783,168.0145985,174.8724846,167.2129111,176.4624029
1,6,0.139066748,0.126356895,0.229252988,0.207128297,0.183126438,0.164567669,0.170663188,0.174960309,0.170570703,0.243807983,163.5894241,168.024783,32.93308986,20.25809453,168.1933303,176.8112269,169.0834817,161.9670679
1,6,0.140441283,0.126879399,0.229317575,0.206178895,0.183859251,0.168839222,0.171076254,0.168905264,0.167843366,0.248982293,163.7671241,165.5997721,34.81973922,21.80909883,169.1509242,178.961357,168.3659875,169.1030435
1,6,0.144956987,0.127548696,0.229882056,0.205358677,0.183541748,0.173421998,0.173216328,0.169295097,0.163907668,0.256897733,165.0872438,163.0920203,37.59552357,22.97342155,170.9383053,177.8907129,165.516673,175.1441156
